"","season","team","made_playoffs","home_wins","Off_epa_play","Def_epa_play","ST_epa_play","away_wins"
"161",2020,"ARI",FALSE,4,0.0327254832347201,-0.0127976522691424,0.0716914915496243,4
"162",2020,"ATL",FALSE,2,0.0357732686895228,-0.0622127139503994,0.027029467805611,2
"163",2020,"BAL",TRUE,5,0.0802937626876633,0.0388148357050327,0.132818843282764,7
"164",2020,"BUF",TRUE,9,0.141366938898115,-0.0458964039014975,0.0879010100055161,6
"165",2020,"CAR",FALSE,2,0.0216537933045683,-0.0797171804775516,-0.00869182160340306,3
"166",2020,"CHI",TRUE,3,-0.0290579703805231,-0.0107526584070595,0.0571600606356523,5
"167",2020,"CIN",FALSE,3,-0.0466918224544649,-0.0852805067553934,0.00701083611081896,2
"168",2020,"CLE",TRUE,6,0.0883319630973934,-0.074980815444765,-0.00954011120340833,6
"169",2020,"DAL",FALSE,4,-0.0346757850577947,-0.0647275836766887,0.0427934606363211,2
"170",2020,"DEN",FALSE,2,-0.077035273365606,-0.0361627502106373,-0.0373186759683679,3
"171",2020,"DET",FALSE,1,0.00337854432149801,-0.193266740290289,0.0608829125785575,4
"172",2020,"GB",TRUE,8,0.210801850962146,-0.0356682049353735,-0.0393503791683716,6
"173",2020,"HOU",FALSE,2,0.0762935099433744,-0.161346405909876,0.00464674749295537,2
"174",2020,"IND",TRUE,6,0.0880737580608572,-0.000981736336461539,0.046504116642719,5
"175",2020,"JAX",FALSE,1,-0.0614957939464676,-0.155947348606336,0.0113400064912217,0
"176",2020,"KC",TRUE,8,0.162533331999176,-0.0607042489936564,-0.0125664862777844,8
"177",2020,"LA",TRUE,6,-0.00884610234701113,0.147263203861931,-0.120557400027042,5
"178",2020,"LAC",FALSE,4,0.0365527314460955,-0.0274900293154249,-0.154309569475539,3
"179",2020,"LV",FALSE,2,0.0608507224258551,-0.133439761429559,0.0606510059564866,6
"180",2020,"MIA",FALSE,5,0.0228959085041489,0.0266583809733145,0.074307402113927,5
"181",2020,"MIN",FALSE,3,0.0796724577902366,-0.086674235168477,-0.156011946628177,4
"182",2020,"NE",FALSE,5,0.00731918701133161,-0.0716201761901495,0.119754389713164,2
"183",2020,"NO",TRUE,7,0.071825942996941,0.0498463014445651,0.0240708210568774,6
"184",2020,"NYG",FALSE,3,-0.0574616668040894,-0.02377374742388,0.01115458832884,3
"185",2020,"NYJ",FALSE,1,-0.113514801542245,-0.0978168349596295,-0.0959132522631554,1
"186",2020,"PHI",FALSE,3,-0.0605445187193507,-0.0243435467067741,-0.0355473813682867,1
"187",2020,"PIT",TRUE,7,0.0254354589154598,0.0883213216707153,-0.0292443017483813,5
"188",2020,"SEA",TRUE,7,0.0672277353226702,-0.0315546753208648,0.0998115264193326,5
"189",2020,"SF",FALSE,1,0.00163765781412475,0.0250313113991209,-0.121286844331939,5
"190",2020,"TB",TRUE,6,0.142325380099035,0.0419622537829566,-0.0136148107751587,9
"191",2020,"TEN",TRUE,5,0.167968137722415,-0.111731994188632,-0.0222534965628151,6
"192",2020,"WAS",TRUE,3,-0.0454363919639912,0.063382347236272,-0.0757975996521938,4
"193",2019,"ARI",FALSE,2,0.0064032230154298,-0.0854948851607148,-0.00600643215727147,3
"194",2019,"ATL",FALSE,3,0.0100600476763168,-0.0338588248243136,0.00554977622895366,4
"195",2019,"BAL",TRUE,7,0.167432712887513,0.0755557129580968,0.00467136950892948,7
"196",2019,"BUF",TRUE,4,-0.026472549849455,0.0858901478786672,0.0435076404520113,6
"197",2019,"CAR",FALSE,2,-0.0844765770878035,-0.0465771289123004,-0.0384869536755474,3
"198",2019,"CHI",FALSE,4,-0.0774602424556072,0.0474276305346577,0.00318856475178674,4
"199",2019,"CIN",FALSE,2,-0.0973334605844265,-0.0853376609658394,0.0324077794579796,0
"200",2019,"CLE",FALSE,4,-0.0364832642208256,-0.0356542501903919,0.0201202610457141,2
"201",2019,"DAL",FALSE,5,0.106489005684576,0.0275855320445637,-0.0732813141956744,3
"202",2019,"DEN",FALSE,5,-0.0525694269602706,0.0105898531584364,0.0130805748098665,2
"203",2019,"DET",FALSE,2,-0.0427798086747074,-0.0658918263795856,0.0581483636815064,2
"204",2019,"GB",TRUE,8,0.0572376476486754,0.00466321182844832,-0.00808868691152414,6
"205",2019,"HOU",TRUE,6,0.0298207881500109,-0.0618663217081769,0.0270847122269307,5
"206",2019,"IND",FALSE,5,0.00443915088478665,0.00509010002619921,-0.0682676070864228,2
"207",2019,"JAX",FALSE,3,-0.0589105006286926,-0.0667559171455381,0.0334580238618158,3
"208",2019,"KC",TRUE,8,0.16870085051031,-0.00427437213841093,0.0348844753716796,7
"209",2019,"LA",FALSE,5,-0.00511102432906624,0.0444862164837704,-0.00961257166918648,4
"210",2019,"LAC",FALSE,2,0.0331440215055196,-0.0316965741279905,-0.0386309291667149,3
"211",2019,"MIA",FALSE,3,-0.0802002276859245,-0.119565458644623,-0.0177895739784744,2
"212",2019,"MIN",TRUE,6,0.0241161023638574,0.0655323927328756,0.00387341238373078,5
"213",2019,"NE",TRUE,6,-0.0040909028586493,0.206797805248773,0.00628121693407324,6
"214",2019,"NO",TRUE,6,0.0638780774978566,0.0445919181010156,0.0420580600537227,7
"215",2019,"NYG",FALSE,2,-0.0624233343749733,-0.0668631413967352,0.0037704836548883,2
"216",2019,"NYJ",FALSE,5,-0.146776418565169,0.0257949714363368,0.0251076430304067,2
"217",2019,"OAK",FALSE,NA,NA,NA,NA,NA
"218",2019,"PHI",TRUE,5,-0.000802705244804686,0.032503466868765,-0.0198729123708391,4
"219",2019,"PIT",FALSE,5,-0.147174865742405,0.118963261727997,0.0296095298611872,3
"220",2019,"SEA",TRUE,4,0.0246255598305876,-0.0271971890772203,0.04735723090161,8
"221",2019,"SF",TRUE,8,0.069804363541388,0.117609040460574,0.00530821679881325,7
"222",2019,"TB",FALSE,2,-0.00872927099552956,0.0616146881219587,-0.0929291838080454,5
"223",2019,"TEN",TRUE,4,0.0607174367842967,0.0222992278663219,-0.023267758011504,7
"224",2019,"WAS",FALSE,1,-0.132607650553643,-0.0760092581909741,0.0288397925223955,2
"225",2018,"ARI",FALSE,1,-0.243152884793057,-0.0161191424964595,0.0375862865912107,2
"226",2018,"ATL",FALSE,4,0.0753952942749921,-0.0744270516732511,-0.0275087255828967,3
"227",2018,"BAL",TRUE,6,0.00863482627869207,0.080212883901408,0.0499431557406844,4
"228",2018,"BUF",FALSE,4,-0.14616382689142,0.0832448369741864,-0.072814049239273,2
"229",2018,"CAR",FALSE,5,0.054493837197427,-0.0549159486033073,-0.0376374548603367,2
"230",2018,"CHI",TRUE,7,0.0327135107625666,0.127302858680486,-0.0632180241953009,5
"231",2018,"CIN",FALSE,4,-0.00478544546306064,-0.0929947188440873,-0.0061030139440868,2
"232",2018,"CLE",FALSE,5,-0.0145788893555233,0.0031303806947105,-0.0513425804113047,2
"233",2018,"DAL",TRUE,8,0.0202259810224372,0.0164122441989771,-0.0716163674948766,3
"234",2018,"DEN",FALSE,3,-0.0284705121573497,0.00778100610789972,-0.0279632753810431,3
"235",2018,"DET",FALSE,3,-0.0320476807282096,-0.0311934975734155,0.0494066600605916,3
"236",2018,"GB",FALSE,5,0.0444909251696368,-0.0468495044148919,-0.0794878380199802,1
"237",2018,"HOU",TRUE,6,0.0056529761088014,0.0566638921399473,0.0425894751321215,5
"238",2018,"IND",TRUE,6,0.051972018150935,0.0302869668943071,0.012177106063931,5
"239",2018,"JAX",FALSE,3,-0.138246213059953,0.0312829686934164,0.0392972137052796,2
"240",2018,"KC",TRUE,8,0.211335304642811,-0.0668566469735002,0.0639951335053792,5
"241",2018,"LA",TRUE,8,0.124259327454038,0.00189831799555145,0.0261558846467927,7
"242",2018,"LAC",TRUE,5,0.104751838746409,0.0214604432284733,-0.0398708495486224,8
"243",2018,"MIA",FALSE,6,-0.112863933365855,-0.0588496885440262,0.0545535121953134,1
"244",2018,"MIN",FALSE,5,-0.0793037173093103,0.103257640656693,-0.0367555113065475,4
"245",2018,"NE",TRUE,9,0.0900620180700193,0.0376425535530371,-0.00265363412080268,5
"246",2018,"NO",TRUE,7,0.137566394241169,-0.0110011430306078,0.0853239925273786,7
"247",2018,"NYG",FALSE,2,0.00786633562388913,-0.0549361807368745,-0.0083553724945478,3
"248",2018,"NYJ",FALSE,2,-0.137919589868977,-0.0179462690772641,0.0877297026939195,2
"249",2018,"OAK",FALSE,NA,NA,NA,NA,NA
"250",2018,"PHI",TRUE,5,0.0248616568985769,-0.014605650896402,0.00500141595702828,5
"251",2018,"PIT",FALSE,5,0.0988465085107922,-0.0166467846351097,-0.046047465117031,5
"252",2018,"SEA",TRUE,6,0.0795895700190796,0.00049176226141138,0.00678024987897022,4
"253",2018,"SF",FALSE,4,-0.0336629838454656,-0.0658636412527695,0.0102855540764406,0
"254",2018,"TB",FALSE,4,0.0376833620603015,-0.0916564143240089,-0.0735988757164106,1
"255",2018,"TEN",FALSE,6,-0.0317387115629762,0.0226280902283335,0.00847367591844601,3
"256",2018,"WAS",FALSE,3,-0.0771099706290272,-0.0291283498120513,0.0576740191025313,4
"257",2017,"ARI",FALSE,5,-0.128696951518516,0.0948253704259552,-0.0460131623757115,3
"258",2017,"ATL",TRUE,5,0.0344369915572663,0.0136855715420111,0.00291056080776664,6
"259",2017,"BAL",FALSE,5,-0.0504512072698144,0.118006936830954,0.0901521673505403,4
"260",2017,"BUF",TRUE,6,-0.0828803383433179,-0.00104445424923282,0.0100217766155495,3
"261",2017,"CAR",TRUE,6,-0.00965229361807283,0.0518214172473827,0.000914583046033215,5
"262",2017,"CHI",FALSE,3,-0.115976110082059,0.0550105338428641,-0.0435425017201395,2
"263",2017,"CIN",FALSE,4,-0.0923804787989955,0.027930096248179,-0.0306041497203487,3
"264",2017,"CLE",FALSE,0,-0.148760466849025,-0.0184824217768888,-0.0672023906562202,0
"265",2017,"DAL",FALSE,3,0.00122210387271873,-0.0194640406670166,0.103905634886281,6
"266",2017,"DEN",FALSE,4,-0.124732579581485,0.0945966478763994,-0.133373110319103,1
"267",2017,"DET",FALSE,4,-0.0521246580901139,0.0506491952994978,0.0795732521949465,5
"268",2017,"GB",FALSE,4,-0.0306263598414152,-0.0407310827334528,-0.00470242372463598,3
"269",2017,"HOU",FALSE,3,-0.0592209697126544,-0.0284252177626112,-0.0500870391635682,1
"270",2017,"IND",FALSE,3,-0.109829355478646,-0.0557126040247509,0.0391867083990967,1
"271",2017,"JAX",TRUE,7,0.0168670239405653,0.15519504580823,-0.0494675199053244,5
"272",2017,"KC",TRUE,6,0.071046401862401,-0.0293600949300686,0.0887314703387649,4
"273",2017,"LA",TRUE,4,0.0438234614296957,0.0652618344879913,0.0897921565277435,7
"274",2017,"LAC",FALSE,5,0.0652264445979704,0.0705915873686824,-0.108748963598486,4
"275",2017,"MIA",FALSE,4,-0.129799298654272,-0.0209278202387099,0.0529788425618916,2
"276",2017,"MIN",TRUE,8,0.0171688382937826,0.101149139194666,-0.0119942777230851,6
"277",2017,"NE",TRUE,8,0.153884575267739,-0.0456544039250306,0.0989655946993241,7
"278",2017,"NO",TRUE,8,0.0896339949156433,0.0221183174596188,0.0222746842893385,4
"279",2017,"NYG",FALSE,2,-0.102040809215691,0.00244504458676483,-0.110439499890503,1
"280",2017,"NYJ",FALSE,4,-0.0738603689137823,-0.00644160577472942,-0.0145955270813386,1
"281",2017,"OAK",FALSE,NA,NA,NA,NA,NA
"282",2017,"PHI",TRUE,9,0.0830120844644543,0.0878265158775085,0.0483012189484328,7
"283",2017,"PIT",TRUE,6,0.0764282865216532,0.0284480384936664,-0.0215725658176351,7
"284",2017,"SEA",FALSE,4,-0.0345124596185809,0.0574099184580827,-0.00950047343395306,5
"285",2017,"SF",FALSE,3,-0.0488809662672815,-0.0260143112325208,0.0232338862719843,3
"286",2017,"TB",FALSE,4,-0.00760057774563134,-0.035710430222447,-0.0358679624456556,1
"287",2017,"TEN",TRUE,6,-0.0594480634727619,0.0142329760065422,0.0112846091140765,4
"288",2017,"WAS",FALSE,5,-0.0628252161237055,0.0439994051344736,-0.0958251221959598,2
"289",2016,"ARI",FALSE,4,-0.0096718379003759,0.0929708924767347,-0.0802725998598124,3
"290",2016,"ATL",TRUE,7,0.1935779775341,-0.0545300890666426,0.0778786056834674,6
"291",2016,"BAL",FALSE,6,-0.0563952582186651,0.0467593347821319,0.121504052966281,2
"292",2016,"BUF",FALSE,4,0.0612317319817387,-0.0173662908650869,-0.0774464440688633,3
"293",2016,"CAR",FALSE,4,-0.0433994495552958,0.0141918415046166,-0.0137910058162742,2
